1.0195	0
1.0205	0.89447
1.0215	0.894682
1.0225	0.894894
1.0235	0.895074
1.0245	0.895158
1.0255	0.895049
1.0265	0.894977
1.0275	0.894879
1.0285	0.894752
1.0295	0.894601
1.0305	0.894416
1.0315	0.894093
1.0325	0.89387
1.0335	0.893648
1.0345	0.893519
1.0355	0.893483
1.0365	0.893425
1.0375	0.893246
1.0385	0.893168
1.0395	0.893096
1.0405	0.893017
1.0415	0.892931
1.0425	0.892829
1.0435	0.892619
1.0445	0.892506
1.0455	0.8924
1.0465	0.892387
1.0475	0.892467
1.0485	0.892533
1.0495	0.892502
1.0505	0.892561
1.0515	0.892627
1.0525	0.892691
1.0535	0.892751
1.0545	0.8928
1.0555	0.892759
1.0565	0.892803
1.0575	0.892854
1.0585	0.892915
1.0595	0.892985
1.0605	0.893045
1.0615	0.893023
1.0625	0.893079
1.0635	0.893142
1.0645	0.893204
1.0655	0.893265
1.0665	0.893315
1.0675	0.893289
1.0685	0.893336
1.0695	0.893391
1.0705	0.893463
1.0715	0.893552
1.0725	0.893631
1.0735	0.893639
1.0745	0.893716
1.0755	0.893801
1.0765	0.893884
1.0775	0.893967
1.0785	0.894041
1.0795	0.894047
1.0805	0.89412
1.0815	0.894199
1.0825	0.894281
1.0835	0.894367
1.0845	0.894452
1.0855	0.894536
1.0865	0.894556
1.0875	0.894617
1.0885	0.8947
1.0895	0.894781
1.0905	0.894855
1.0915	0.894868
1.0925	0.894941
1.0935	0.895021
1.0945	0.895106
1.0955	0.895198
1.0965	0.895289
1.0975	0.89538
1.0985	0.895413
1.0995	0.895483
1.1005	0.895573
1.1015	0.895662
1.1025	0.89575
1.1035	0.895839
1.1045	0.895871
1.1055	0.89594
1.1065	0.896029
1.1075	0.896119
1.1085	0.896209
1.1095	0.896298
1.1105	0.896334
1.1115	0.896406
1.1125	0.896494
1.1135	0.896582
1.1145	0.89667
1.1155	0.896758
1.1165	0.896795
1.1175	0.896865
1.1185	0.896954
1.1195	0.897046
1.1205	0.897137
1.1215	0.897228
1.1225	0.897269
1.1235	0.897344
1.1245	0.897434
1.1255	0.897525
1.1265	0.897615
1.1275	0.897705
1.1285	0.897748
1.1295	0.897822
1.1305	0.897912
1.1315	0.898003
1.1325	0.898093
1.1335	0.898183
1.1345	0.898228
1.1355	0.898303
1.1365	0.898392
1.1375	0.898482
1.1385	0.898571
1.1395	0.898661
1.1405	0.898707
1.1415	0.898782
1.1425	0.898871
1.1435	0.898961
1.1445	0.899052
1.1455	0.899142
1.1465	0.89919
1.1475	0.899265
1.1485	0.899355
1.1495	0.899445
1.1505	0.899534
1.1515	0.899624
1.1525	0.899673
1.1535	0.899748
1.1545	0.899838
1.1555	0.899928
1.1565	0.900017
1.1575	0.900106
