1.7975	0
1.8025	0
1.8075	1.86934e-45
1.8125	4.01773e-45
1.8175	5.42238e-45
1.8225	6.57928e-45
1.8275	7.60331e-45
1.8325	8.54322e-45
1.8375	9.42497e-45
1.8425	1.02643e-44
1.8475	1.10715e-44
1.8525	1.18537e-44
1.8575	1.26162e-44
1.8625	1.3363e-44
1.8675	1.40971e-44
1.8725	1.48208e-44
1.8775	1.55362e-44
1.8825	1.62447e-44
1.8875	1.69478e-44
1.8925	1.76466e-44
1.8975	1.83419e-44
1.9025	1.90345e-44
1.9075	1.97252e-44
1.9125	2.04146e-44
1.9175	2.11032e-44
1.9225	2.17913e-44
1.9275	2.24796e-44
1.9325	2.31682e-44
1.9375	2.38576e-44
1.9425	2.4548e-44
1.9475	2.52396e-44
1.9525	2.59328e-44
1.9575	2.66276e-44
1.9625	2.73244e-44
1.9675	2.80233e-44
1.9725	2.87244e-44
1.9775	2.9428e-44
1.9825	3.0134e-44
1.9875	3.08427e-44
1.9925	3.15542e-44
1.9975	3.22685e-44
2.0025	3.29858e-44
2.0075	3.37062e-44
2.0125	3.44297e-44
2.0175	3.51564e-44
2.0225	3.58865e-44
2.0275	3.66198e-44
2.0325	3.73566e-44
2.0375	3.80969e-44
2.0425	3.88408e-44
2.0475	3.95882e-44
2.0525	4.03392e-44
2.0575	4.1094e-44
2.0625	4.18524e-44
2.0675	4.26147e-44
2.0725	4.33807e-44
2.0775	4.41506e-44
2.0825	4.49243e-44
2.0875	4.5702e-44
2.0925	4.64836e-44
2.0975	4.72692e-44
2.1025	4.80587e-44
2.1075	4.88523e-44
2.1125	4.96499e-44
2.1175	5.04516e-44
2.1225	5.12574e-44
2.1275	5.20673e-44
2.1325	5.28813e-44
2.1375	5.36995e-44
2.1425	5.45218e-44
2.1475	5.53483e-44
2.1525	5.6179e-44
2.1575	5.7014e-44
2.1625	5.78532e-44
2.1675	5.86966e-44
2.1725	5.95442e-44
2.1775	6.03962e-44
2.1825	6.12524e-44
2.1875	6.21129e-44
2.1925	6.29778e-44
2.1975	6.38469e-44
2.2025	6.47204e-44
2.2075	6.55982e-44
2.2125	6.64804e-44
2.2175	6.73669e-44
2.2225	6.82578e-44
2.2275	6.91531e-44
2.2325	7.00527e-44
2.2375	7.09568e-44
2.2425	7.18652e-44
