1.0195	0
1.0205	0.893477
1.0215	0.893665
1.0225	0.893854
1.0235	0.894011
1.0245	0.894072
1.0255	0.89394
1.0265	0.893845
1.0275	0.893724
1.0285	0.893575
1.0295	0.893401
1.0305	0.893193
1.0315	0.892847
1.0325	0.892601
1.0335	0.892357
1.0345	0.892205
1.0355	0.892147
1.0365	0.892065
1.0375	0.891864
1.0385	0.891763
1.0395	0.891668
1.0405	0.891566
1.0415	0.891457
1.0425	0.891332
1.0435	0.8911
1.0445	0.890964
1.0455	0.890835
1.0465	0.890813
1.0475	0.890899
1.0485	0.89097
1.0495	0.890945
1.0505	0.89101
1.0515	0.891082
1.0525	0.891151
1.0535	0.891217
1.0545	0.891272
1.0555	0.891237
1.0565	0.891286
1.0575	0.891343
1.0585	0.89141
1.0595	0.891486
1.0605	0.891551
1.0615	0.891534
1.0625	0.891596
1.0635	0.891666
1.0645	0.891733
1.0655	0.891799
1.0665	0.891856
1.0675	0.891835
1.0685	0.891888
1.0695	0.891949
1.0705	0.89203
1.0715	0.892132
1.0725	0.892225
1.0735	0.892245
1.0745	0.892336
1.0755	0.892433
1.0765	0.89253
1.0775	0.892626
1.0785	0.892713
1.0795	0.892732
1.0805	0.892818
1.0815	0.89291
1.0825	0.893006
1.0835	0.893104
1.0845	0.893202
1.0855	0.893299
1.0865	0.893332
1.0875	0.893407
1.0885	0.893503
1.0895	0.893597
1.0905	0.893685
1.0915	0.893711
1.0925	0.893797
1.0935	0.893889
1.0945	0.893989
1.0955	0.894097
1.0965	0.894205
1.0975	0.894312
1.0985	0.894361
1.0995	0.894447
1.1005	0.894553
1.1015	0.894658
1.1025	0.894763
1.1035	0.894867
1.1045	0.894916
1.1055	0.895001
1.1065	0.895107
1.1075	0.895213
1.1085	0.895319
1.1095	0.895424
1.1105	0.895477
1.1115	0.895564
1.1125	0.895669
1.1135	0.895773
1.1145	0.895877
1.1155	0.895981
1.1165	0.896034
1.1175	0.89612
1.1185	0.896227
1.1195	0.896336
1.1205	0.896444
1.1215	0.896553
1.1225	0.896612
1.1235	0.896704
1.1245	0.896812
1.1255	0.896919
1.1265	0.897027
1.1275	0.897135
1.1285	0.897195
1.1295	0.897287
1.1305	0.897395
1.1315	0.897502
1.1325	0.89761
1.1335	0.897717
1.1345	0.89778
1.1355	0.897872
1.1365	0.897979
1.1375	0.898086
1.1385	0.898193
1.1395	0.8983
1.1405	0.898364
1.1415	0.898456
1.1425	0.898563
1.1435	0.898672
1.1445	0.89878
1.1455	0.898888
1.1465	0.898954
1.1475	0.899048
1.1485	0.899156
1.1495	0.899263
1.1505	0.899371
1.1515	0.899478
1.1525	0.899545
1.1535	0.899639
1.1545	0.899747
1.1555	0.899854
1.1565	0.899962
1.1575	0.900069
1.1585	0.900137
1.1595	0.900231
1.1605	0.900339
1.1615	0.900446
1.1625	0.900553
1.1635	0.90066
1.1645	0.900728
1.1655	0.900823
1.1665	0.90093
1.1675	0.901037
1.1685	0.901145
1.1695	0.901252
1.1705	0.901322
1.1715	0.901417
1.1725	0.901524
1.1735	0.901631
1.1745	0.901738
1.1755	0.901845
1.1765	0.901916
1.1775	0.902011
1.1785	0.902118
1.1795	0.902225
1.1805	0.902332
1.1815	0.902438
1.1825	0.90251
1.1835	0.902605
1.1845	0.902711
1.1855	0.902818
1.1865	0.902925
1.1875	0.903032
1.1885	0.903104
1.1895	0.9032
1.1905	0.903306
1.1915	0.903411
1.1925	0.903516
1.1935	0.903622
1.1945	0.903694
1.1955	0.903788
1.1965	0.903893
1.1975	0.903999
1.1985	0.904101
1.1995	0.90417
1.2005	0.904272
1.2015	0.904377
1.2025	0.904483
1.2035	0.904588
1.2045	0.904689
1.2055	0.904758
1.2065	0.90486
1.2075	0.904965
1.2085	0.90507
1.2095	0.905176
1.2105	0.905277
1.2115	0.905347
1.2125	0.905449
1.2135	0.905554
1.2145	0.90566
1.2155	0.905765
1.2165	0.905867
1.2175	0.905938
1.2185	0.90604
1.2195	0.906145
1.2205	0.906251
1.2215	0.906357
1.2225	0.906459
1.2235	0.906526
1.2245	0.906625
1.2255	0.906729
1.2265	0.906833
1.2275	0.906937
1.2285	0.907038
1.2295	0.907107
1.2305	0.907209
1.2315	0.907313
1.2325	0.907418
1.2335	0.907523
1.2345	0.907625
1.2355	0.907695
1.2365	0.907796
1.2375	0.907902
1.2385	0.908006
1.2395	0.908111
1.2405	0.908212
1.2415	0.908282
1.2425	0.908382
1.2435	0.908485
1.2445	0.908589
1.2455	0.908692
1.2465	0.908792
1.2475	0.908861
1.2485	0.908961
1.2495	0.909064
1.2505	0.909168
1.2515	0.909271
1.2525	0.909371
1.2535	0.90944
1.2545	0.90954
1.2555	0.909644
1.2565	0.909747
1.2575	0.909851
1.2585	0.909951
1.2595	0.910021
1.2605	0.910122
1.2615	0.910226
1.2625	0.910329
1.2635	0.91043
1.2645	0.910529
1.2655	0.910597
1.2665	0.910696
1.2675	0.910798
1.2685	0.9109
1.2695	0.911003
1.2705	0.911102
1.2715	0.911171
1.2725	0.91127
1.2735	0.911372
1.2745	0.911475
1.2755	0.911577
1.2765	0.911675
1.2775	0.911744
1.2785	0.911843
1.2795	0.911946
1.2805	0.912048
1.2815	0.91215
1.2825	0.912249
1.2835	0.912318
1.2845	0.912416
1.2855	0.912518
1.2865	0.912619
1.2875	0.912719
1.2885	0.912815
1.2895	0.912883
1.2905	0.912979
1.2915	0.913079
1.2925	0.913179
1.2935	0.91328
1.2945	0.91338
1.2955	0.91348
1.2965	0.913552
1.2975	0.913643
1.2985	0.913743
1.2995	0.913844
1.3005	0.913941
1.3015	0.914011
1.3025	0.914107
1.3035	0.914207
1.3045	0.914306
1.3055	0.914406
1.3065	0.914506
1.3075	0.914605
1.3085	0.914676
1.3095	0.914767
1.3105	0.914866
1.3115	0.914963
1.3125	0.915058
1.3135	0.915124
1.3145	0.915219
1.3155	0.915317
1.3165	0.915415
1.3175	0.915514
1.3185	0.915612
1.3195	0.91571
1.3205	0.915781
1.3215	0.91587
1.3225	0.915968
1.3235	0.916065
1.3245	0.91616
1.3255	0.916226
1.3265	0.916321
1.3275	0.916419
1.3285	0.916517
1.3295	0.916615
1.3305	0.916713
1.3315	0.916811
1.3325	0.916882
1.3335	0.916971
1.3345	0.917068
1.3355	0.917164
1.3365	0.917256
1.3375	0.917322
1.3385	0.917415
1.3395	0.917511
1.3405	0.917607
1.3415	0.917703
1.3425	0.917799
1.3435	0.917894
1.3445	0.917962
1.3455	0.918049
1.3465	0.918144
1.3475	0.91824
1.3485	0.918335
1.3495	0.91843
1.3505	0.918498
1.3515	0.918585
1.3525	0.918681
1.3535	0.918776
1.3545	0.918872
1.3555	0.918968
1.3565	0.919037
1.3575	0.919124
1.3585	0.91922
1.3595	0.919314
1.3605	0.919408
1.3615	0.919502
1.3625	0.919569
1.3635	0.919654
1.3645	0.919747
1.3655	0.919841
1.3665	0.919935
1.3675	0.920028
1.3685	0.920095
1.3695	0.92018
1.3705	0.920274
1.3715	0.920367
1.3725	0.92046
1.3735	0.920554
1.3745	0.920621
1.3755	0.920705
1.3765	0.920799
1.3775	0.920893
1.3785	0.920987
1.3795	0.921081
1.3805	0.921149
1.3815	0.921234
