# Covariance matrix (Cov^{unfold}) of the isotopic (U235 and Pu combo) and total unfolded antineutrino spectra of IBD reaction based on Wiener-SVD method. 
# The covariance matrix is from toy Monte Carlo tests, and the bias from the input model in the unfolding method has been included. 
# The first, middle, and last 25 bins represent U235, Pu combo, and total spectra respectively. 
# A reminder that the content in the antineutrino energy spectrum has been divided by the bin width. 
-6.01548e-90	9.51188e-90	8.44497e-90	8.11784e-90	9.82276e-90	1.50702e-89	1.51029e-89	1.34812e-89	1.94736e-89	2.55096e-89	2.88681e-89	2.09241e-89	1.61893e-89	1.33641e-89	6.84197e-90	6.5344e-90	7.78409e-90	6.05221e-90	6.00325e-90	5.4681e-90	3.06909e-90	1.67846e-90	3.43605e-90	1.22741e-90	2.45747e-91	-1.04784e-89	1.49118e-89	1.44085e-89	1.52733e-89	1.96781e-89	1.72587e-89	1.8484e-89	1.92333e-89	1.50901e-89	1.97158e-89	1.86066e-89	1.51357e-89	1.4577e-89	1.59108e-89	1.2436e-89	1.46851e-89	1.1655e-89	6.12196e-90	5.81891e-90	6.10566e-90	3.9811e-90	3.01209e-90	4.26101e-90	3.81814e-91	3.51057e-91	-3.43452e-90	8.15808e-91	3.06904e-90	2.76247e-90	4.61038e-90	5.80662e-90	7.37155e-90	7.73673e-90	7.90742e-90	8.38725e-90	6.9227e-90	6.25904e-90	6.5352e-90	5.74912e-90	3.63783e-90	4.29446e-90	3.75576e-90	2.11249e-90	3.02768e-90	1.6382e-90	1.1169e-90	1.37514e-90	-5.12238e-91	3.04442e-90	-9.22503e-92	
2.00626e-90	2.20473e-90	5.2016e-90	6.83043e-90	8.57173e-90	1.22122e-89	1.51938e-89	1.44218e-89	1.23928e-89	1.34883e-89	2.09241e-89	2.63611e-89	2.06089e-89	1.09264e-89	5.76327e-90	5.97026e-90	7.18523e-90	5.80954e-90	4.61509e-90	4.04946e-90	3.1347e-90	1.97202e-90	1.53692e-90	1.79656e-90	1.16839e-91	6.86128e-91	4.7732e-90	8.2907e-90	1.12399e-89	1.42914e-89	1.61252e-89	1.67742e-89	1.71983e-89	1.72713e-89	1.54679e-89	1.2404e-89	9.26617e-90	8.55186e-90	9.9171e-90	1.06676e-89	9.47354e-90	7.18359e-90	5.23091e-90	4.20114e-90	3.84751e-90	3.43029e-90	2.49806e-90	1.55813e-90	1.17128e-90	1.25786e-91	-3.73555e-91	4.06763e-91	1.92385e-90	2.34739e-90	3.28115e-90	4.16889e-90	4.63131e-90	4.87388e-90	4.94582e-90	5.00007e-90	4.2596e-90	4.00439e-90	3.61746e-90	3.42858e-90	2.6004e-90	2.36574e-90	2.46783e-90	1.31469e-90	1.44315e-90	1.07287e-90	7.61185e-91	6.41499e-91	3.38793e-91	3.51449e-91	3.72845e-92	
-3.95225e-90	7.0811e-90	7.54694e-90	7.7819e-90	8.15776e-90	1.26142e-89	1.50524e-89	1.27962e-89	1.2658e-89	1.23528e-89	1.61893e-89	2.06089e-89	2.4045e-89	1.73883e-89	6.54907e-90	5.0734e-90	7.17224e-90	6.11186e-90	4.68101e-90	3.85766e-90	2.86255e-90	2.11993e-90	3.00124e-90	7.86479e-91	1.56551e-91	-6.95486e-90	1.17398e-89	1.15642e-89	1.24004e-89	1.62531e-89	1.5354e-89	1.66799e-89	1.83048e-89	1.66144e-89	1.94277e-89	1.66814e-89	1.13413e-89	8.72373e-90	9.5797e-90	8.16588e-90	1.0503e-89	9.07807e-90	5.77449e-90	5.56564e-90	4.95804e-90	2.66573e-90	2.06669e-90	2.99216e-90	7.65386e-91	3.38231e-91	-2.04033e-90	9.12388e-91	2.52008e-90	2.46451e-90	3.62423e-90	4.7326e-90	5.67308e-90	5.7744e-90	6.08743e-90	6.1687e-90	4.99585e-90	4.84947e-90	4.85725e-90	4.27616e-90	2.77859e-90	3.35821e-90	2.64903e-90	1.53167e-90	2.4891e-90	9.7982e-91	9.82304e-91	8.75465e-91	-2.05997e-91	2.1226e-90	-6.16564e-92	
-7.36454e-90	9.55563e-90	8.34959e-90	7.6528e-90	8.2156e-90	1.19368e-89	1.2211e-89	1.05096e-89	1.41792e-89	1.42028e-89	1.33641e-89	1.09264e-89	1.73883e-89	2.13608e-89	1.25471e-89	6.29941e-90	5.51488e-90	4.63061e-90	4.63818e-90	4.01519e-90	2.3869e-90	1.86243e-90	3.25789e-90	3.55446e-91	2.42489e-91	-9.73639e-90	1.43582e-89	1.21675e-89	1.24688e-89	1.65155e-89	1.41509e-89	1.55845e-89	1.72076e-89	1.4237e-89	1.98644e-89	1.83167e-89	1.31236e-89	9.74869e-90	8.44144e-90	4.47784e-90	9.20665e-90	9.54621e-90	6.15256e-90	6.24681e-90	5.4299e-90	2.04245e-90	1.57724e-90	3.7797e-90	5.72493e-91	3.66067e-91	-2.61892e-90	1.36619e-90	2.91401e-90	2.50656e-90	3.99379e-90	4.85401e-90	6.05444e-90	6.22282e-90	6.45522e-90	6.73333e-90	5.47656e-90	5.1288e-90	5.3054e-90	4.91511e-90	2.85222e-90	3.8815e-90	2.79262e-90	1.66867e-90	2.91613e-90	1.05948e-90	1.12289e-90	9.48704e-91	-4.20903e-91	2.90472e-90	-1.02546e-91	
3.27901e-90	-1.05959e-91	3.13784e-90	5.60726e-90	7.39128e-90	6.51394e-90	7.8243e-90	1.03278e-89	1.04605e-89	9.58952e-90	6.84197e-90	5.76327e-90	6.54907e-90	1.25471e-89	1.71087e-89	1.12933e-89	3.75948e-90	1.4094e-90	2.49852e-90	3.02744e-90	2.40988e-90	1.36775e-90	-1.98874e-91	1.43093e-90	1.87271e-91	7.2253e-90	-8.3074e-91	2.57776e-90	6.55808e-90	8.99132e-90	1.19001e-89	1.14665e-89	1.03607e-89	1.12408e-89	8.92981e-90	8.35069e-90	7.83153e-90	5.809e-90	2.31072e-90	1.16804e-90	4.51447e-91	3.04235e-90	5.34616e-90	4.06065e-90	2.19359e-90	1.06155e-90	7.46661e-91	5.85015e-91	2.09506e-90	1.32636e-92	1.45465e-90	8.38043e-91	1.58487e-90	2.03847e-90	2.5465e-90	2.51886e-90	2.36215e-90	2.9062e-90	2.43792e-90	2.47822e-90	2.39992e-90	2.03327e-90	1.6646e-90	2.06067e-90	1.69106e-90	1.47231e-90	1.38019e-90	9.52412e-91	5.79812e-91	6.59217e-91	6.79964e-91	5.48065e-92	7.32768e-91	-8.36362e-91	8.68573e-92	
1.74598e-90	6.54868e-91	3.44888e-90	5.25141e-90	4.961e-90	5.30875e-90	8.08999e-90	9.86809e-90	8.52768e-90	7.25413e-90	6.5344e-90	5.97026e-90	5.0734e-90	6.29941e-90	1.12933e-89	1.42477e-89	9.28851e-90	1.88179e-90	8.28264e-91	2.76143e-90	2.53877e-90	7.97457e-91	-4.59818e-92	1.47446e-90	1.35069e-91	3.95441e-90	1.28604e-90	3.0546e-90	5.78762e-90	8.40441e-90	9.90215e-90	9.2099e-90	8.20426e-90	8.98614e-90	9.133e-90	9.35735e-90	8.81308e-90	7.30203e-90	4.63762e-90	1.93081e-90	7.02414e-92	1.63805e-90	4.02982e-90	3.82931e-90	2.45624e-90	1.46367e-90	1.40785e-90	1.2458e-90	1.04517e-90	-1.12684e-92	1.35497e-91	6.60788e-91	1.45183e-90	1.64012e-90	2.19024e-90	2.23978e-90	2.41323e-90	2.8204e-90	2.40236e-90	2.62966e-90	2.4261e-90	1.96758e-90	1.87488e-90	1.89005e-90	1.60931e-90	1.40722e-90	1.43016e-90	9.84574e-91	6.96935e-91	5.83411e-91	6.35713e-91	2.08953e-91	3.84433e-91	-1.51563e-91	5.10338e-92	
-4.17407e-90	5.15377e-90	5.08903e-90	4.61219e-90	3.75992e-90	7.29399e-90	9.60269e-90	8.53485e-90	8.07477e-90	7.09123e-90	7.78409e-90	7.18523e-90	7.17224e-90	5.51488e-90	3.75948e-90	9.28851e-90	1.31579e-89	7.08686e-90	1.77367e-90	1.87832e-90	1.40509e-90	8.91486e-91	1.93e-90	3.90062e-91	1.20984e-91	-5.47276e-90	8.45984e-90	7.00733e-90	7.42738e-90	9.87657e-90	7.74704e-90	7.97241e-90	8.62837e-90	7.82064e-90	1.25076e-89	1.26747e-89	1.05883e-89	9.36491e-90	8.57389e-90	4.31943e-90	3.60777e-90	1.92371e-90	1.05597e-90	3.02965e-90	3.77216e-90	2.46268e-90	1.9364e-90	2.45742e-90	-3.18092e-91	1.94713e-91	-2.22742e-90	6.51924e-91	1.72891e-90	1.35636e-90	2.40146e-90	2.91244e-90	3.86888e-90	3.8899e-90	4.04575e-90	4.24747e-90	3.4651e-90	3.22735e-90	3.16786e-90	2.87867e-90	1.80625e-90	2.22222e-90	1.93366e-90	1.24148e-90	1.69285e-90	6.23984e-91	6.99134e-91	6.65568e-91	-3.08879e-91	1.7408e-90	-4.66517e-92	
-2.07501e-90	3.38266e-90	2.9157e-90	2.65147e-90	4.38166e-90	7.08339e-90	7.36596e-90	5.7085e-90	6.01045e-90	5.76283e-90	6.05221e-90	5.80954e-90	6.11186e-90	4.63061e-90	1.4094e-90	1.88179e-90	7.08686e-90	1.02141e-89	5.75973e-90	6.26678e-91	-3.76782e-91	8.23907e-91	1.74699e-90	1.42523e-91	9.82436e-92	-2.88558e-90	5.46937e-90	6.12237e-90	6.48046e-90	6.84837e-90	5.04445e-90	5.74563e-90	7.09138e-90	6.89892e-90	8.56857e-90	7.86219e-90	6.72896e-90	6.79986e-90	7.4457e-90	5.98963e-90	4.54358e-90	6.60081e-91	-2.42825e-90	-5.98647e-91	2.30037e-90	2.74922e-90	1.63371e-90	1.12164e-90	-1.6984e-91	2.20323e-91	-9.99725e-91	4.05844e-91	1.13749e-90	1.10752e-90	1.72008e-90	2.16141e-90	2.76632e-90	2.81642e-90	2.9908e-90	2.84634e-90	2.38031e-90	2.44819e-90	2.06886e-90	2.09749e-90	1.26131e-90	1.58138e-90	1.29687e-90	9.53181e-91	1.19448e-90	3.85285e-91	4.3701e-91	4.81585e-91	-8.59756e-92	8.84331e-91	-8.84547e-93	
-2.31714e-91	1.65059e-90	1.96994e-90	3.24478e-90	4.76045e-90	5.8524e-90	5.16481e-90	4.63098e-90	5.84638e-90	6.56683e-90	6.00325e-90	4.61509e-90	4.68101e-90	4.63818e-90	2.49852e-90	8.28264e-91	1.77367e-90	5.75973e-90	8.30473e-90	4.19245e-90	-2.23602e-93	-1.36127e-91	6.62461e-91	9.68287e-91	7.03343e-92	1.02684e-91	3.58028e-90	5.07356e-90	5.39513e-90	5.52254e-90	5.03019e-90	5.63946e-90	6.79983e-90	6.94548e-90	6.70295e-90	5.84898e-90	5.38781e-90	5.9476e-90	6.74552e-90	6.57629e-90	5.29966e-90	2.12587e-90	-1.54261e-90	-2.33688e-90	-4.34813e-91	1.45468e-90	1.61196e-90	1.13914e-90	3.48496e-91	5.66438e-92	-1.27582e-91	4.51986e-91	9.75627e-91	1.13943e-90	1.464e-90	1.721e-90	1.96437e-90	2.08618e-90	2.08256e-90	1.98352e-90	1.70129e-90	1.69559e-90	1.50611e-90	1.53034e-90	1.09482e-90	1.02983e-90	1.04143e-90	6.38847e-91	7.58243e-91	5.09403e-91	2.73634e-91	3.5207e-91	5.75596e-92	3.32876e-91	1.55047e-92	
-1.83832e-90	2.56038e-90	3.27221e-90	4.03358e-90	3.21815e-90	3.58896e-90	4.10037e-90	4.11046e-90	5.58076e-90	5.95949e-90	5.4681e-90	4.04946e-90	3.85766e-90	4.01519e-90	3.02744e-90	2.76143e-90	1.87832e-90	6.26678e-91	4.19245e-90	7.38832e-90	3.50478e-90	-8.02534e-91	4.31371e-91	8.00169e-91	5.93921e-92	-2.49757e-90	4.92041e-90	4.08256e-90	4.29469e-90	6.06563e-90	5.73052e-90	6.16454e-90	6.81597e-90	6.10688e-90	7.86988e-90	7.67242e-90	6.49611e-90	6.06371e-90	5.88099e-90	4.19284e-90	4.63577e-90	3.86593e-90	1.54074e-90	-4.22363e-91	-1.76129e-90	-1.3348e-90	8.46689e-91	2.08326e-90	6.88732e-91	6.45767e-92	-8.29893e-91	6.54523e-91	1.21246e-90	1.14942e-90	1.64036e-90	1.77126e-90	2.3727e-90	2.35557e-90	2.26816e-90	2.52248e-90	2.04202e-90	1.80235e-90	1.90847e-90	1.89152e-90	1.1125e-90	1.19974e-90	1.30218e-90	5.94772e-91	9.17943e-91	6.92975e-91	4.1845e-91	3.64818e-91	-7.71808e-92	9.03234e-91	-1.40216e-92	
