#Covariance matrix for the jointly unfolded Pu239 spectrum from Daya Bay and PROSPECT
#All values are x10^(-86) cm^2/fission/MeV
#Energy bins are all 250 keV wide except the last bin which is 700keV wide with bin edges:  1.800, 2.050, 2.300, 2.550, 2.800, 3.050, 3.300, 3.550, 3.800, 4.050, 4.300, 4.550, 4.800, 5.050, 5.300, 5.550, 5.800, 6.050, 6.300, 6.550, 6.800, 7.050, 7.300, 7.550, 7.800, 8.500

7.32148e-04	8.25822e-04	1.23869e-03	1.91232e-03	2.52617e-03	2.83829e-03	2.86057e-03	2.81616e-03	2.98043e-03	3.49634e-03	4.23124e-03	4.77745e-03	4.69732e-03	3.88345e-03	2.69937e-03	1.68953e-03	1.13307e-03	9.13068e-04	7.78874e-04	6.39271e-04	5.50359e-04	5.10718e-04	4.17914e-04	2.23732e-04	1.55974e-05
5.13432e-04	7.79685e-04	1.29352e-03	1.84649e-03	2.25868e-03	2.46548e-03	2.50620e-03	2.48903e-03	2.52055e-03	2.67120e-03	2.99231e-03	3.46666e-03	3.88345e-03	3.88326e-03	3.27890e-03	2.28016e-03	1.30721e-03	6.73877e-04	4.61199e-04	5.32557e-04	6.09818e-04	4.91584e-04	2.61488e-04	1.53278e-04	7.06952e-05
2.62008e-04	7.74345e-04	1.34973e-03	1.70896e-03	1.88467e-03	2.02428e-03	2.20004e-03	2.34440e-03	2.34432e-03	2.19289e-03	2.06099e-03	2.20114e-03	2.69937e-03	3.27890e-03	3.41455e-03	2.78801e-03	1.65628e-03	6.79149e-04	3.17032e-04	4.34545e-04	5.46028e-04	3.88530e-04	1.48192e-04	1.32336e-04	1.05690e-04
1.57687e-04	6.81032e-04	1.20241e-03	1.46323e-03	1.56190e-03	1.70004e-03	1.93558e-03	2.12615e-03	2.10317e-03	1.85092e-03	1.53690e-03	1.42017e-03	1.68953e-03	2.28016e-03	2.78801e-03	2.72335e-03	1.99964e-03	1.07522e-03	4.86209e-04	3.22337e-04	2.99592e-04	2.18516e-04	1.37011e-04	1.68311e-04	9.34206e-05
2.38620e-04	4.80428e-04	8.35238e-04	1.14020e-03	1.36816e-03	1.55461e-03	1.69360e-03	1.74822e-03	1.69336e-03	1.53639e-03	1.32846e-03	1.16101e-03	1.13307e-03	1.30721e-03	1.65628e-03	1.99964e-03	2.04582e-03	1.62670e-03	9.12729e-04	2.91310e-04	1.57510e-05	4.47443e-05	1.68539e-04	2.09004e-04	5.80476e-05
3.47253e-04	3.04714e-04	4.61802e-04	8.30236e-04	1.22035e-03	1.44190e-03	1.45149e-03	1.35922e-03	1.29071e-03	1.27913e-03	1.26312e-03	1.14972e-03	9.13068e-04	6.73877e-04	6.79149e-04	1.07522e-03	1.62670e-03	1.80155e-03	1.31009e-03	4.92982e-04	-3.43056e-05	-5.80328e-05	1.30001e-04	1.90440e-04	4.20826e-05
3.07519e-04	2.60232e-04	3.34180e-04	6.26673e-04	9.73467e-04	1.17465e-03	1.19648e-03	1.13740e-03	1.10699e-03	1.14063e-03	1.16576e-03	1.05700e-03	7.78874e-04	4.61199e-04	3.17032e-04	4.86209e-04	9.12729e-04	1.31009e-03	1.32181e-03	8.72785e-04	3.01896e-04	-6.43524e-06	-7.16988e-06	9.11079e-05	5.13974e-05
1.32940e-04	2.85828e-04	4.40016e-04	5.42804e-04	6.38575e-04	7.69111e-04	9.22123e-04	1.04605e-03	1.09887e-03	1.06387e-03	9.47124e-04	7.86725e-04	6.39271e-04	5.32557e-04	4.34545e-04	3.22337e-04	2.91310e-04	4.92982e-04	8.72785e-04	1.07073e-03	7.98348e-04	2.54477e-04	-9.06960e-05	-5.52597e-05	3.91930e-05
-8.16922e-07	2.49847e-04	4.78619e-04	4.88547e-04	4.11852e-04	4.54498e-04	6.50053e-04	8.73212e-04	9.70955e-04	8.77838e-04	6.77088e-04	5.40322e-04	5.50359e-04	6.09818e-04	5.46028e-04	2.99592e-04	1.57510e-05	-3.43056e-05	3.01896e-04	7.98348e-04	9.65746e-04	6.05184e-04	7.91600e-05	-1.52884e-04	-3.78254e-05
1.24573e-05	1.27239e-04	2.71739e-04	3.64921e-04	3.86783e-04	3.95110e-04	4.48205e-04	5.26599e-04	5.64149e-04	5.38942e-04	4.98012e-04	4.92109e-04	5.10718e-04	4.91584e-04	3.88530e-04	2.18516e-04	4.47443e-05	-5.80328e-05	-6.43524e-06	2.54477e-04	6.05184e-04	7.23769e-04	4.20541e-04	-7.07887e-05	-1.30784e-04
8.35171e-05	2.04422e-05	3.42619e-05	2.01238e-04	3.90329e-04	4.45200e-04	3.50650e-04	2.15635e-04	1.68328e-04	2.58899e-04	4.13476e-04	4.90468e-04	4.17914e-04	2.61488e-04	1.48192e-04	1.37011e-04	1.68539e-04	1.30001e-04	-7.16988e-06	-9.06960e-05	7.91600e-05	4.20541e-04	5.33627e-04	1.90788e-04	-9.23277e-05
6.21224e-05	3.44957e-05	5.14405e-05	1.28142e-04	2.40869e-04	3.14292e-04	2.93205e-04	2.23991e-04	1.98447e-04	2.40087e-04	2.90288e-04	2.86436e-04	2.23732e-04	1.53278e-04	1.32336e-04	1.68311e-04	2.09004e-04	1.90440e-04	9.11079e-05	-5.52597e-05	-1.52884e-04	-7.07887e-05	1.90788e-04	4.12586e-04	1.59042e-04
-1.19180e-05	4.46478e-05	8.08561e-05	5.92415e-05	1.58931e-05	1.61550e-05	8.14091e-05	1.61582e-04	1.85498e-04	1.31669e-04	4.60591e-05	-2.72536e-06	1.55974e-05	7.06952e-05	1.05690e-04	9.34206e-05	5.80476e-05	4.20826e-05	5.13974e-05	3.91930e-05	-3.78254e-05	-1.30784e-04	-9.23277e-05	1.59042e-04	1.58845e-04
