#Covariance matrix for the jointly unfolded U-235 spectrum from Daya Bay and PROSPECT
#All values are x10^(-86) cm^2/fission/MeV
#Energy bins are all 250 keV wide except the last bin which is 700keV wide with bin edges:  1.800, 2.050, 2.300, 2.550, 2.800, 3.050, 3.300, 3.550, 3.800, 4.050, 4.300, 4.550, 4.800, 5.050, 5.300, 5.550, 5.800, 6.050, 6.300, 6.550, 6.800, 7.050, 7.300, 7.550, 7.800, 8.500

1.75425e-04	3.40635e-04	6.10170e-04	8.61962e-04	1.02442e-03	1.16042e-03	1.29118e-03	1.31773e-03	1.20199e-03	1.13417e-03	1.32839e-03	1.66212e-03	1.73840e-03	1.36884e-03	8.44446e-04	5.71822e-04	5.82943e-04	5.98485e-04	4.72442e-04	3.34000e-04	2.89066e-04	2.47061e-04	1.42416e-04	7.02160e-05	3.10042e-05
1.07409e-04	3.58074e-04	5.63285e-04	7.77235e-04	9.86017e-04	1.04090e-03	1.02582e-03	1.14781e-03	1.30056e-03	1.20799e-03	9.58970e-04	9.80400e-04	1.36884e-03	1.60815e-03	1.27676e-03	6.82578e-04	3.93754e-04	4.56004e-04	4.77521e-04	3.33222e-04	2.41840e-04	2.25218e-04	1.37139e-04	5.47056e-05	3.61576e-05
9.89556e-05	2.97756e-04	5.27866e-04	7.07241e-04	8.32636e-04	8.77294e-04	9.04682e-04	1.02392e-03	1.17763e-03	1.14471e-03	8.69460e-04	6.59932e-04	8.44446e-04	1.27676e-03	1.42986e-03	1.05546e-03	5.00465e-04	2.46227e-04	3.21479e-04	3.86683e-04	2.71838e-04	1.30089e-04	9.68884e-05	1.01642e-04	2.48771e-05
1.27853e-04	2.13656e-04	4.57854e-04	6.21101e-04	6.44877e-04	7.29770e-04	8.95239e-04	9.57920e-04	9.02445e-04	8.67860e-04	8.50029e-04	7.25340e-04	5.71822e-04	6.82578e-04	1.05546e-03	1.20900e-03	8.30889e-04	2.94119e-04	1.46358e-04	3.00566e-04	2.91056e-04	1.06275e-04	4.90623e-05	1.04208e-04	2.85084e-05
1.29248e-04	1.98587e-04	3.39178e-04	4.70434e-04	5.65583e-04	6.90451e-04	8.13327e-04	8.14596e-04	7.08449e-04	6.62896e-04	7.39506e-04	7.61278e-04	5.82943e-04	3.93754e-04	5.00465e-04	8.30889e-04	9.52021e-04	6.45308e-04	2.24294e-04	8.60159e-05	1.72873e-04	1.75164e-04	5.53530e-05	3.13494e-05	4.62375e-05
1.06116e-04	2.03454e-04	2.40728e-04	3.48696e-04	5.57971e-04	6.67424e-04	6.32339e-04	6.11626e-04	6.47191e-04	6.46252e-04	6.03197e-04	5.99086e-04	5.98485e-04	4.56004e-04	2.46227e-04	2.94119e-04	6.45308e-04	8.33097e-04	5.17099e-04	6.99087e-05	-2.55478e-06	1.36924e-04	1.07643e-04	1.99465e-05	3.21643e-05
9.11135e-05	1.45676e-04	2.29227e-04	3.57382e-04	4.80224e-04	5.11983e-04	4.82234e-04	5.10261e-04	6.01749e-04	6.27291e-04	5.35222e-04	4.50474e-04	4.72442e-04	4.77521e-04	3.21479e-04	1.46358e-04	2.24294e-04	5.17099e-04	6.34295e-04	3.68409e-04	2.20823e-05	-4.22620e-05	9.17474e-05	1.07529e-04	-3.67149e-06
5.92074e-05	9.29374e-05	2.63703e-04	3.75010e-04	3.31870e-04	3.14307e-04	4.09541e-04	4.96980e-04	5.06492e-04	4.93117e-04	4.80038e-04	4.19458e-04	3.34000e-04	3.33222e-04	3.86683e-04	3.00566e-04	8.60159e-05	6.99087e-05	3.68409e-04	5.50420e-04	2.89170e-04	-4.33038e-05	-3.26660e-05	9.29519e-05	1.13019e-05
4.27809e-06	1.16955e-04	2.30038e-04	2.51313e-04	2.30712e-04	2.57130e-04	3.39045e-04	3.95474e-04	3.82649e-04	3.53579e-04	3.55608e-04	3.48483e-04	2.89066e-04	2.41840e-04	2.71838e-04	2.91056e-04	1.72873e-04	-2.55478e-06	2.20823e-05	2.89170e-04	4.50352e-04	2.41222e-04	-7.64360e-05	-8.08075e-05	5.03831e-05
1.84137e-06	1.12191e-04	1.07356e-04	9.86569e-05	1.92801e-04	2.67549e-04	2.45093e-04	2.17712e-04	2.41112e-04	2.50090e-04	2.14999e-04	2.09031e-04	2.47061e-04	2.25218e-04	1.30089e-04	1.06275e-04	1.75164e-04	1.36924e-04	-4.22620e-05	-4.33038e-05	2.41222e-04	3.73392e-04	1.11170e-04	-1.12620e-04	-3.99385e-06
6.18595e-05	1.27196e-05	1.20744e-05	8.11888e-05	1.50809e-04	1.77421e-04	1.60512e-04	1.32301e-04	1.25286e-04	1.35364e-04	1.39857e-04	1.37825e-04	1.42416e-04	1.37139e-04	9.68884e-05	4.90623e-05	5.53530e-05	1.07643e-04	9.17474e-05	-3.26660e-05	-7.64360e-05	1.11170e-04	2.89414e-04	1.11913e-04	-8.86787e-05
5.00357e-05	-1.48254e-05	4.03420e-05	1.09878e-04	9.25507e-05	6.75747e-05	1.02578e-04	1.31571e-04	1.06051e-04	8.73788e-05	1.14256e-04	1.18779e-04	7.02160e-05	5.47056e-05	1.01642e-04	1.04208e-04	3.13494e-05	1.99465e-05	1.07529e-04	9.29519e-05	-8.08075e-05	-1.12620e-04	1.11913e-04	2.22077e-04	1.99345e-05
-2.09599e-05	3.52597e-05	4.38084e-05	2.27790e-05	2.04862e-05	2.65852e-05	2.58610e-05	3.49928e-05	5.51048e-05	5.66957e-05	3.32463e-05	1.98488e-05	3.10042e-05	3.61576e-05	2.48771e-05	2.85084e-05	4.62375e-05	3.21643e-05	-3.67149e-06	1.13019e-05	5.03831e-05	-3.99385e-06	-8.86787e-05	1.99345e-05	9.47388e-05
